,ticker,time,open,close,low,high,volume
776,AAPL,2020-10-06 15:00:00-04:00,114.01,113.675,113.41,114.01,12679
777,AAPL,2020-10-06 15:01:00-04:00,113.67,113.54,113.45,113.78,9146
778,AAPL,2020-10-06 15:02:00-04:00,113.52,113.55,113.37,113.769,15525
779,AAPL,2020-10-06 15:03:00-04:00,113.729,113.57,113.45,113.79,1355870
780,AAPL,2020-10-06 15:04:00-04:00,113.54,113.5,113.39,113.64,10467
781,AAPL,2020-10-06 15:05:00-04:00,113.465,113.181,113.16,113.47,10387
782,AAPL,2020-10-06 15:06:00-04:00,113.18,112.89,112.75,113.28,34671
783,AAPL,2020-10-06 15:07:00-04:00,112.88,112.39,112.26,112.93,36233
784,AAPL,2020-10-06 15:08:00-04:00,112.419,112.745,112.32,112.85,26510
785,AAPL,2020-10-06 15:09:00-04:00,112.77,113.15,112.75,113.15,13412
786,AAPL,2020-10-06 15:10:00-04:00,113.11,113.4,112.831,113.4,14550
787,AAPL,2020-10-06 15:11:00-04:00,113.39,113.39,113.23,113.47,19439
788,AAPL,2020-10-06 15:12:00-04:00,113.37,113.725,113.305,113.789,11886
789,AAPL,2020-10-06 15:13:00-04:00,113.74,113.749,113.48,113.77,11759
790,AAPL,2020-10-06 15:14:00-04:00,113.8,113.651,113.645,113.89,9550
791,AAPL,2020-10-06 15:15:00-04:00,113.58,114.01,113.51,114.03,1021057
792,AAPL,2020-10-06 15:16:00-04:00,114.02,113.72,113.65,114.02,13033
793,AAPL,2020-10-06 15:17:00-04:00,113.71,113.74,113.551,113.849,9878
794,AAPL,2020-10-06 15:18:00-04:00,113.679,113.64,113.5,113.76,6569
795,AAPL,2020-10-06 15:19:00-04:00,113.65,113.44,113.35,113.7,9202
796,AAPL,2020-10-06 15:20:00-04:00,113.45,113.34,113.29,113.61,8906
797,AAPL,2020-10-06 15:21:00-04:00,113.32,113.489,113.22,113.599,11684
798,AAPL,2020-10-06 15:22:00-04:00,113.55,113.48,113.421,113.65,7393
799,AAPL,2020-10-06 15:23:00-04:00,113.405,113.545,113.3,113.59,5037
800,AAPL,2020-10-06 15:24:00-04:00,113.53,113.35,113.33,113.55,6512
801,AAPL,2020-10-06 15:25:00-04:00,113.339,113.465,113.339,113.57,4359
802,AAPL,2020-10-06 15:26:00-04:00,113.46,113.541,113.42,113.68,12465
803,AAPL,2020-10-06 15:27:00-04:00,113.53,113.835,113.53,113.85,11142
804,AAPL,2020-10-06 15:28:00-04:00,113.84,113.86,113.72,113.88,8151
805,AAPL,2020-10-06 15:29:00-04:00,113.87,113.78,113.77,113.92,8413
806,AAPL,2020-10-06 15:30:00-04:00,113.77,113.72,113.67,113.831,7872
807,AAPL,2020-10-06 15:31:00-04:00,113.73,113.839,113.64,113.87,510314
808,AAPL,2020-10-06 15:32:00-04:00,113.87,113.82,113.729,113.87,6560
809,AAPL,2020-10-06 15:33:00-04:00,113.79,113.89,113.76,113.92,9739
810,AAPL,2020-10-06 15:34:00-04:00,113.9,113.98,113.89,114.02,15006
811,AAPL,2020-10-06 15:35:00-04:00,113.89,113.98,113.82,113.985,10106
812,AAPL,2020-10-06 15:36:00-04:00,113.985,113.855,113.83,113.985,17655
813,AAPL,2020-10-06 15:37:00-04:00,113.835,113.63,113.58,113.835,13155
814,AAPL,2020-10-06 15:38:00-04:00,113.65,113.6,113.53,113.73,15940
815,AAPL,2020-10-06 15:39:00-04:00,113.65,113.67,113.6,113.7,14451
816,AAPL,2020-10-06 15:40:00-04:00,113.62,113.48,113.46,113.74,15634
817,AAPL,2020-10-06 15:41:00-04:00,113.47,113.51,113.35,113.54,20097
818,AAPL,2020-10-06 15:42:00-04:00,113.51,113.449,113.37,113.51,6950
819,AAPL,2020-10-06 15:43:00-04:00,113.48,113.55,113.471,113.67,11206
820,AAPL,2020-10-06 15:44:00-04:00,113.5,113.31,113.27,113.54,12987
821,AAPL,2020-10-06 15:45:00-04:00,113.28,113.01,113,113.4,26723
822,AAPL,2020-10-06 15:46:00-04:00,113.04,112.895,112.82,113.11,23191
823,AAPL,2020-10-06 15:47:00-04:00,112.86,113.07,112.86,113.15,87622
824,AAPL,2020-10-06 15:48:00-04:00,113.08,113.11,113.06,113.25,11171
825,AAPL,2020-10-06 15:49:00-04:00,113.1,113.28,113.1,113.35,11147
826,AAPL,2020-10-06 15:50:00-04:00,113.19,112.97,112.93,113.22,16294
827,AAPL,2020-10-06 15:51:00-04:00,113.02,113.02,112.99,113.13,23554
828,AAPL,2020-10-06 15:52:00-04:00,113.04,113.04,113.01,113.24,17127
829,AAPL,2020-10-06 15:53:00-04:00,113.01,113.009,112.9,113.15,25204
830,AAPL,2020-10-06 15:54:00-04:00,113.03,113.25,112.93,113.26,17833
831,AAPL,2020-10-06 15:55:00-04:00,113.27,113.34,113.2,113.47,38231
832,AAPL,2020-10-06 15:56:00-04:00,113.33,113.18,113.02,113.33,25691
833,AAPL,2020-10-06 15:57:00-04:00,113.17,113.26,113.1,113.31,32106
834,AAPL,2020-10-06 15:58:00-04:00,113.26,113.24,113.09,113.275,25962
835,AAPL,2020-10-06 15:59:00-04:00,113.29,113.16,113.12,113.44,35280
836,AAPL,2020-10-06 16:02:00-04:00,113.24,113.24,113.24,113.24,100
837,AAPL,2020-10-06 16:03:00-04:00,113.2,113.2,113.2,113.2,149
838,AAPL,2020-10-06 16:05:00-04:00,113.08,113.08,113.08,113.08,150
839,AAPL,2020-10-06 16:06:00-04:00,113.07,113.07,113.07,113.07,200
840,AAPL,2020-10-06 16:19:00-04:00,113.02,113.011,113.011,113.02,215
841,AAPL,2020-10-06 16:20:00-04:00,112.851,112.851,112.851,112.851,100
842,AAPL,2020-10-06 16:46:00-04:00,112.69,112.69,112.69,112.69,109
843,AAPL,2020-10-06 16:49:00-04:00,112.59,112.59,112.59,112.59,105
844,AAPL,2020-10-06 16:51:00-04:00,112.561,112.561,112.561,112.561,100
845,AAPL,2020-10-06 16:54:00-04:00,112.35,112.35,112.35,112.35,198
846,AAPL,2020-10-06 16:55:00-04:00,112.354,112.354,112.354,112.354,151
847,AAPL,2020-10-06 17:05:00-04:00,112.501,112.501,112.501,112.501,150
848,AAPL,2020-10-06 17:07:00-04:00,112.59,112.59,112.59,112.59,100
849,AAPL,2020-10-06 17:17:00-04:00,112.721,112.721,112.721,112.721,100
850,AAPL,2020-10-06 17:20:00-04:00,112.829,112.799,112.799,112.829,200
851,AAPL,2020-10-06 17:52:00-04:00,112.891,112.891,112.891,112.891,100
852,AAPL,2020-10-06 18:00:00-04:00,112.729,112.729,112.729,112.729,100
853,AAPL,2020-10-06 18:29:00-04:00,112.889,112.889,112.889,112.889,100
854,AAPL,2020-10-06 18:33:00-04:00,112.939,112.939,112.939,112.939,100
855,AAPL,2020-10-06 18:57:00-04:00,112.799,112.799,112.799,112.799,100
856,AAPL,2020-10-07 07:00:00-04:00,114.08,114.08,114.08,114.08,245
857,AAPL,2020-10-07 07:01:00-04:00,114.07,114.07,114.07,114.07,100
858,AAPL,2020-10-07 07:10:00-04:00,114.439,114.399,114.399,114.439,200
859,AAPL,2020-10-07 07:11:00-04:00,114.32,114.32,114.32,114.32,200
860,AAPL,2020-10-07 07:13:00-04:00,114.299,114.299,114.299,114.299,100
861,AAPL,2020-10-07 07:21:00-04:00,114.289,114.299,114.289,114.299,200
862,AAPL,2020-10-07 07:23:00-04:00,114.31,114.31,114.31,114.31,200
863,AAPL,2020-10-07 07:25:00-04:00,114.31,114.31,114.31,114.31,300
864,AAPL,2020-10-07 07:27:00-04:00,114.28,114.27,114.27,114.28,287
865,AAPL,2020-10-07 07:48:00-04:00,114.389,114.389,114.389,114.389,100
866,AAPL,2020-10-07 07:54:00-04:00,114.339,114.339,114.339,114.339,100
867,AAPL,2020-10-07 08:00:00-04:00,114.299,114.299,114.299,114.299,100
868,AAPL,2020-10-07 08:03:00-04:00,114.339,114.339,114.339,114.339,100
869,AAPL,2020-10-07 08:05:00-04:00,114.331,114.331,114.331,114.331,100
870,AAPL,2020-10-07 08:06:00-04:00,114.359,114.359,114.359,114.359,100
871,AAPL,2020-10-07 08:08:00-04:00,114.379,114.379,114.379,114.379,100
872,AAPL,2020-10-07 08:11:00-04:00,114.48,114.48,114.48,114.48,200
873,AAPL,2020-10-07 08:14:00-04:00,114.481,114.481,114.481,114.481,101
874,AAPL,2020-10-07 08:16:00-04:00,114.609,114.609,114.609,114.609,100
875,AAPL,2020-10-07 08:17:00-04:00,114.596,114.596,114.596,114.596,185
876,AAPL,2020-10-07 08:19:00-04:00,114.501,114.501,114.501,114.501,100
877,AAPL,2020-10-07 08:20:00-04:00,114.469,114.499,114.469,114.499,200
878,AAPL,2020-10-07 08:21:00-04:00,114.499,114.499,114.499,114.499,100
879,AAPL,2020-10-07 08:22:00-04:00,114.489,114.489,114.489,114.489,100
880,AAPL,2020-10-07 08:24:00-04:00,114.511,114.511,114.511,114.511,100
881,AAPL,2020-10-07 08:26:00-04:00,114.499,114.499,114.499,114.499,140
882,AAPL,2020-10-07 08:27:00-04:00,114.449,114.449,114.449,114.449,100
883,AAPL,2020-10-07 08:30:00-04:00,114.489,114.489,114.489,114.489,100
884,AAPL,2020-10-07 08:32:00-04:00,114.469,114.469,114.469,114.469,100
885,AAPL,2020-10-07 08:36:00-04:00,114.43,114.43,114.43,114.43,550
886,AAPL,2020-10-07 08:43:00-04:00,114.499,114.499,114.499,114.499,100
887,AAPL,2020-10-07 08:45:00-04:00,114.516,114.516,114.516,114.516,100
888,AAPL,2020-10-07 08:47:00-04:00,114.68,114.68,114.68,114.68,100
889,AAPL,2020-10-07 08:49:00-04:00,114.651,114.651,114.651,114.651,100
890,AAPL,2020-10-07 08:50:00-04:00,114.54,114.54,114.54,114.54,190
891,AAPL,2020-10-07 08:52:00-04:00,114.529,114.529,114.529,114.529,100
892,AAPL,2020-10-07 08:55:00-04:00,114.681,114.669,114.64,114.681,301
893,AAPL,2020-10-07 08:56:00-04:00,114.669,114.669,114.669,114.669,100
894,AAPL,2020-10-07 08:58:00-04:00,114.55,114.55,114.55,114.55,100
895,AAPL,2020-10-07 08:59:00-04:00,114.579,114.579,114.579,114.579,100
896,AAPL,2020-10-07 09:00:00-04:00,114.61,114.616,114.61,114.619,325
897,AAPL,2020-10-07 09:01:00-04:00,114.56,114.56,114.56,114.56,100
898,AAPL,2020-10-07 09:06:00-04:00,114.549,114.549,114.549,114.549,140
899,AAPL,2020-10-07 09:10:00-04:00,114.611,114.611,114.611,114.611,100
900,AAPL,2020-10-07 09:12:00-04:00,114.701,114.701,114.701,114.701,194
901,AAPL,2020-10-07 09:13:00-04:00,114.641,114.671,114.641,114.671,321
902,AAPL,2020-10-07 09:14:00-04:00,114.701,114.701,114.701,114.701,100
903,AAPL,2020-10-07 09:16:00-04:00,114.601,114.596,114.596,114.601,200
904,AAPL,2020-10-07 09:20:00-04:00,114.739,114.739,114.739,114.739,210
905,AAPL,2020-10-07 09:21:00-04:00,114.749,114.749,114.749,114.749,125
906,AAPL,2020-10-07 09:28:00-04:00,114.671,114.62,114.62,114.671,500
907,AAPL,2020-10-07 09:29:00-04:00,114.629,114.63,114.61,114.63,2511
908,AAPL,2020-10-07 09:30:00-04:00,114.6,114.53,114.4,114.809,38988
909,AAPL,2020-10-07 09:31:00-04:00,114.57,114.77,114.53,114.78,37470
910,AAPL,2020-10-07 09:32:00-04:00,114.765,114.65,114.58,114.889,31117
911,AAPL,2020-10-07 09:33:00-04:00,114.64,114.98,114.54,115.02,29427
912,AAPL,2020-10-07 09:34:00-04:00,114.98,114.93,114.82,114.99,15504
913,AAPL,2020-10-07 09:35:00-04:00,114.9,115.02,114.9,115.07,16843
914,AAPL,2020-10-07 09:36:00-04:00,115.03,114.95,114.94,115.129,17052
915,AAPL,2020-10-07 09:37:00-04:00,114.91,114.88,114.77,114.91,17415
916,AAPL,2020-10-07 09:38:00-04:00,114.87,114.91,114.85,114.94,13957
917,AAPL,2020-10-07 09:39:00-04:00,114.9,114.85,114.85,114.915,8999
918,AAPL,2020-10-07 09:40:00-04:00,114.85,115,114.85,115.019,14969
919,AAPL,2020-10-07 09:41:00-04:00,115.02,115.15,115.02,115.15,13857
920,AAPL,2020-10-07 09:42:00-04:00,115.13,115.14,115.115,115.24,17468
921,AAPL,2020-10-07 09:43:00-04:00,115.17,115.12,115.09,115.22,13040
922,AAPL,2020-10-07 09:44:00-04:00,115.16,115,115,115.18,5910
923,AAPL,2020-10-07 09:45:00-04:00,115.04,114.92,114.895,115.05,12319
924,AAPL,2020-10-07 09:46:00-04:00,114.92,114.88,114.83,114.94,10279
925,AAPL,2020-10-07 09:47:00-04:00,114.865,114.915,114.83,114.97,8437
926,AAPL,2020-10-07 09:48:00-04:00,114.92,115.01,114.905,115.05,10831
927,AAPL,2020-10-07 09:49:00-04:00,115.03,115.07,115.03,115.16,13706
928,AAPL,2020-10-07 09:50:00-04:00,115.08,115.03,114.991,115.16,10315
929,AAPL,2020-10-07 09:51:00-04:00,115.07,115.03,115.02,115.155,8482
930,AAPL,2020-10-07 09:52:00-04:00,115.025,114.89,114.875,115.035,17205
931,AAPL,2020-10-07 09:53:00-04:00,114.87,114.91,114.83,114.93,7675
932,AAPL,2020-10-07 09:54:00-04:00,114.9,115.045,114.9,115.045,8087
933,AAPL,2020-10-07 09:55:00-04:00,115.07,114.95,114.93,115.1,14125
934,AAPL,2020-10-07 09:56:00-04:00,114.959,114.92,114.905,115.009,9452
935,AAPL,2020-10-07 09:57:00-04:00,114.91,114.89,114.82,114.92,10788
936,AAPL,2020-10-07 09:58:00-04:00,114.83,114.645,114.61,114.89,14225
937,AAPL,2020-10-07 09:59:00-04:00,114.63,114.64,114.61,114.72,11811
938,AAPL,2020-10-07 10:00:00-04:00,114.66,114.53,114.44,114.729,18383
939,AAPL,2020-10-07 10:01:00-04:00,114.56,114.645,114.52,114.645,10973
940,AAPL,2020-10-07 10:02:00-04:00,114.65,114.58,114.58,114.699,11057
941,AAPL,2020-10-07 10:03:00-04:00,114.55,114.36,114.34,114.55,12507
942,AAPL,2020-10-07 10:04:00-04:00,114.38,114.5,114.38,114.5,13628
943,AAPL,2020-10-07 10:05:00-04:00,114.51,114.61,114.48,114.63,6820
944,AAPL,2020-10-07 10:06:00-04:00,114.61,114.545,114.53,114.63,6820
945,AAPL,2020-10-07 10:07:00-04:00,114.52,114.49,114.45,114.54,8773
946,AAPL,2020-10-07 10:08:00-04:00,114.499,114.65,114.49,114.65,12457
947,AAPL,2020-10-07 10:09:00-04:00,114.66,114.7,114.62,114.735,9924
948,AAPL,2020-10-07 10:10:00-04:00,114.72,114.485,114.485,114.74,10173
949,AAPL,2020-10-07 10:11:00-04:00,114.47,114.47,114.33,114.49,7180
950,AAPL,2020-10-07 10:12:00-04:00,114.46,114.44,114.43,114.52,4094
951,AAPL,2020-10-07 10:13:00-04:00,114.43,114.439,114.28,114.44,10186
952,AAPL,2020-10-07 10:14:00-04:00,114.42,114.43,114.35,114.44,6824
953,AAPL,2020-10-07 10:15:00-04:00,114.41,114.2,114.18,114.489,19147
954,AAPL,2020-10-07 10:16:00-04:00,114.279,114.38,114.279,114.38,11161
955,AAPL,2020-10-07 10:17:00-04:00,114.38,114.48,114.38,114.48,9001
956,AAPL,2020-10-07 10:18:00-04:00,114.44,114.41,114.39,114.44,14610
957,AAPL,2020-10-07 10:19:00-04:00,114.4,114.43,114.33,114.435,12766
958,AAPL,2020-10-07 10:20:00-04:00,114.43,114.52,114.37,114.54,14529
959,AAPL,2020-10-07 10:21:00-04:00,114.53,114.58,114.53,114.65,10490
960,AAPL,2020-10-07 10:22:00-04:00,114.569,114.53,114.47,114.57,8196
961,AAPL,2020-10-07 10:23:00-04:00,114.52,114.37,114.35,114.52,9771
962,AAPL,2020-10-07 10:24:00-04:00,114.34,114.32,114.24,114.34,5600
963,AAPL,2020-10-07 10:25:00-04:00,114.29,114.219,114.131,114.29,10471
964,AAPL,2020-10-07 10:26:00-04:00,114.22,114.34,114.2,114.36,7887
965,AAPL,2020-10-07 10:27:00-04:00,114.341,114.24,114.24,114.36,9482
966,AAPL,2020-10-07 10:28:00-04:00,114.25,114.37,114.25,114.37,6024
967,AAPL,2020-10-07 10:29:00-04:00,114.35,114.3,114.23,114.36,8396
968,AAPL,2020-10-07 10:30:00-04:00,114.3,114.52,114.19,114.52,8651
969,AAPL,2020-10-07 10:31:00-04:00,114.501,114.46,114.379,114.51,9667
970,AAPL,2020-10-07 10:32:00-04:00,114.49,114.51,114.49,114.555,3171
971,AAPL,2020-10-07 10:33:00-04:00,114.58,114.54,114.52,114.58,3315
972,AAPL,2020-10-07 10:34:00-04:00,114.49,114.42,114.42,114.49,5763
973,AAPL,2020-10-07 10:35:00-04:00,114.39,114.34,114.31,114.39,5809
974,AAPL,2020-10-07 10:36:00-04:00,114.33,114.33,114.255,114.369,8213
975,AAPL,2020-10-07 10:37:00-04:00,114.31,114.31,114.261,114.35,6128
976,AAPL,2020-10-07 10:38:00-04:00,114.3,114.3,114.3,114.4,9005
977,AAPL,2020-10-07 10:39:00-04:00,114.35,114.29,114.24,114.37,8987
978,AAPL,2020-10-07 10:40:00-04:00,114.345,114.3,114.22,114.35,24277
979,AAPL,2020-10-07 10:41:00-04:00,114.28,114.35,114.28,114.37,3489
980,AAPL,2020-10-07 10:42:00-04:00,114.37,114.48,114.37,114.49,8003
981,AAPL,2020-10-07 10:43:00-04:00,114.47,114.47,114.45,114.48,2826
982,AAPL,2020-10-07 10:44:00-04:00,114.47,114.56,114.45,114.56,8373
983,AAPL,2020-10-07 10:45:00-04:00,114.57,114.56,114.56,114.62,6368
984,AAPL,2020-10-07 10:46:00-04:00,114.58,114.55,114.55,114.595,2516
985,AAPL,2020-10-07 10:47:00-04:00,114.52,114.47,114.39,114.52,10287
986,AAPL,2020-10-07 10:48:00-04:00,114.49,114.57,114.43,114.58,6421
987,AAPL,2020-10-07 10:49:00-04:00,114.56,114.53,114.53,114.57,3222
988,AAPL,2020-10-07 10:50:00-04:00,114.53,114.585,114.53,114.6,6588
989,AAPL,2020-10-07 10:51:00-04:00,114.585,114.61,114.58,114.63,6864
990,AAPL,2020-10-07 10:52:00-04:00,114.6,114.57,114.5,114.63,11556
991,AAPL,2020-10-07 10:53:00-04:00,114.58,114.615,114.565,114.62,3462
992,AAPL,2020-10-07 10:54:00-04:00,114.63,114.68,114.63,114.68,8365
993,AAPL,2020-10-07 10:55:00-04:00,114.69,114.685,114.65,114.705,5288
994,AAPL,2020-10-07 10:56:00-04:00,114.7,114.77,114.7,114.77,4514
995,AAPL,2020-10-07 10:57:00-04:00,114.789,114.78,114.751,114.809,5849
996,AAPL,2020-10-07 10:58:00-04:00,114.78,114.801,114.78,114.849,4238
997,AAPL,2020-10-07 10:59:00-04:00,114.83,114.91,114.82,114.93,8370
998,AAPL,2020-10-07 11:00:00-04:00,114.92,114.82,114.82,114.98,14607
999,AAPL,2020-10-07 11:01:00-04:00,114.84,114.84,114.82,114.88,4044
1000,AAPL,2020-10-07 11:02:00-04:00,114.849,114.82,114.82,114.86,3959
1001,AAPL,2020-10-07 11:03:00-04:00,114.8,114.79,114.78,114.85,3359
1002,AAPL,2020-10-07 11:04:00-04:00,114.81,114.83,114.8,114.84,3395
1003,AAPL,2020-10-07 11:05:00-04:00,114.84,114.93,114.84,114.93,6659
1004,AAPL,2020-10-07 11:06:00-04:00,114.94,114.98,114.94,115,10255
1005,AAPL,2020-10-07 11:07:00-04:00,114.99,114.98,114.95,115.015,14217
1006,AAPL,2020-10-07 11:08:00-04:00,114.99,115.03,114.99,115.03,12712
1007,AAPL,2020-10-07 11:09:00-04:00,115.02,114.98,114.98,115.04,7900
1008,AAPL,2020-10-07 11:10:00-04:00,115,114.94,114.89,115.03,10160
1009,AAPL,2020-10-07 11:11:00-04:00,114.965,114.95,114.9,114.98,6239
1010,AAPL,2020-10-07 11:12:00-04:00,114.92,114.95,114.92,114.96,5746
1011,AAPL,2020-10-07 11:13:00-04:00,114.96,114.89,114.89,114.97,2435
1012,AAPL,2020-10-07 11:14:00-04:00,114.92,114.885,114.88,114.94,6074
1013,AAPL,2020-10-07 11:15:00-04:00,114.91,114.87,114.835,114.91,7365
1014,AAPL,2020-10-07 11:16:00-04:00,114.87,114.915,114.87,114.915,3519
1015,AAPL,2020-10-07 11:17:00-04:00,114.92,114.99,114.92,114.99,7345
1016,AAPL,2020-10-07 11:18:00-04:00,114.99,114.86,114.86,114.999,6599
1017,AAPL,2020-10-07 11:19:00-04:00,114.88,114.92,114.87,114.92,4527
1018,AAPL,2020-10-07 11:20:00-04:00,114.93,114.84,114.82,114.93,6526
1019,AAPL,2020-10-07 11:21:00-04:00,114.86,114.88,114.86,114.9,3282
1020,AAPL,2020-10-07 11:22:00-04:00,114.9,114.885,114.885,114.9,1443
1021,AAPL,2020-10-07 11:23:00-04:00,114.94,114.95,114.92,114.97,4802
1022,AAPL,2020-10-07 11:24:00-04:00,114.99,114.96,114.96,114.99,4337
1023,AAPL,2020-10-07 11:25:00-04:00,115,114.99,114.915,115.005,10563
1024,AAPL,2020-10-07 11:26:00-04:00,115,114.92,114.92,115,6403
1025,AAPL,2020-10-07 11:27:00-04:00,114.91,114.97,114.91,114.99,5129
1026,AAPL,2020-10-07 11:28:00-04:00,114.97,115.05,114.96,115.05,7268
1027,AAPL,2020-10-07 11:29:00-04:00,115.06,115.05,115.04,115.11,9752
1028,AAPL,2020-10-07 11:30:00-04:00,115.08,115.11,115.06,115.11,9199
1029,AAPL,2020-10-07 11:31:00-04:00,115.09,115.13,115.06,115.15,6319
1030,AAPL,2020-10-07 11:32:00-04:00,115.12,115.06,115.06,115.125,5653
1031,AAPL,2020-10-07 11:33:00-04:00,115.04,115,114.98,115.07,5023
1032,AAPL,2020-10-07 11:34:00-04:00,114.995,114.98,114.98,115.055,6549
1033,AAPL,2020-10-07 11:35:00-04:00,114.96,114.94,114.91,115,7567
1034,AAPL,2020-10-07 11:36:00-04:00,114.965,114.965,114.931,115,9949
1035,AAPL,2020-10-07 11:37:00-04:00,114.965,115,114.965,115,7010
1036,AAPL,2020-10-07 11:38:00-04:00,114.97,114.95,114.94,114.99,5520
1037,AAPL,2020-10-07 11:39:00-04:00,114.955,114.965,114.915,114.97,4773
1038,AAPL,2020-10-07 11:40:00-04:00,114.99,115.005,114.99,115.035,5341
1039,AAPL,2020-10-07 11:41:00-04:00,115.011,114.86,114.86,115.04,8097
1040,AAPL,2020-10-07 11:42:00-04:00,114.84,114.76,114.73,114.87,11213
1041,AAPL,2020-10-07 11:43:00-04:00,114.77,114.845,114.77,114.875,7138
1042,AAPL,2020-10-07 11:44:00-04:00,114.85,114.81,114.79,114.875,6639
1043,AAPL,2020-10-07 11:45:00-04:00,114.81,114.89,114.81,114.89,3421
1044,AAPL,2020-10-07 11:46:00-04:00,114.899,114.89,114.87,114.9,2002
1045,AAPL,2020-10-07 11:47:00-04:00,114.89,114.85,114.83,114.9,5584
1046,AAPL,2020-10-07 11:48:00-04:00,114.85,114.84,114.83,114.86,1453
1047,AAPL,2020-10-07 11:49:00-04:00,114.85,114.855,114.82,114.865,4697
1048,AAPL,2020-10-07 11:50:00-04:00,114.85,114.8,114.76,114.9,7171
1049,AAPL,2020-10-07 11:51:00-04:00,114.82,114.76,114.76,114.84,4337
1050,AAPL,2020-10-07 11:52:00-04:00,114.79,114.76,114.75,114.79,5126
1051,AAPL,2020-10-07 11:53:00-04:00,114.76,114.73,114.69,114.78,5942
1052,AAPL,2020-10-07 11:54:00-04:00,114.72,114.68,114.675,114.72,2930
1053,AAPL,2020-10-07 11:55:00-04:00,114.67,114.709,114.67,114.72,2701
1054,AAPL,2020-10-07 11:56:00-04:00,114.71,114.78,114.71,114.78,3503
1055,AAPL,2020-10-07 11:57:00-04:00,114.75,114.74,114.74,114.77,30065
1056,AAPL,2020-10-07 11:58:00-04:00,114.75,114.74,114.71,114.75,5905
1057,AAPL,2020-10-07 11:59:00-04:00,114.74,114.68,114.68,114.75,2915
1058,AAPL,2020-10-07 12:00:00-04:00,114.7,114.72,114.7,114.72,1481
1059,AAPL,2020-10-07 12:01:00-04:00,114.72,114.73,114.695,114.73,1442
1060,AAPL,2020-10-07 12:02:00-04:00,114.77,114.755,114.75,114.81,4271
1061,AAPL,2020-10-07 12:03:00-04:00,114.76,114.72,114.685,114.76,3527
1062,AAPL,2020-10-07 12:04:00-04:00,114.71,114.72,114.71,114.72,544
1063,AAPL,2020-10-07 12:05:00-04:00,114.7,114.7,114.69,114.73,3314
1064,AAPL,2020-10-07 12:06:00-04:00,114.655,114.67,114.64,114.68,3541
1065,AAPL,2020-10-07 12:07:00-04:00,114.65,114.65,114.65,114.67,1426
1066,AAPL,2020-10-07 12:08:00-04:00,114.63,114.67,114.63,114.67,1772
1067,AAPL,2020-10-07 12:09:00-04:00,114.66,114.675,114.63,114.675,5612
1068,AAPL,2020-10-07 12:10:00-04:00,114.67,114.75,114.635,114.75,6987
1069,AAPL,2020-10-07 12:11:00-04:00,114.74,114.77,114.72,114.77,9481
1070,AAPL,2020-10-07 12:12:00-04:00,114.75,114.83,114.74,114.84,9888
1071,AAPL,2020-10-07 12:13:00-04:00,114.84,114.899,114.84,114.899,7185
1072,AAPL,2020-10-07 12:14:00-04:00,114.92,114.91,114.89,114.935,4890
1073,AAPL,2020-10-07 12:15:00-04:00,114.9,114.93,114.9,114.95,3284
1074,AAPL,2020-10-07 12:16:00-04:00,114.89,114.95,114.84,114.95,10866
1075,AAPL,2020-10-07 12:17:00-04:00,114.95,114.91,114.89,114.96,3986
1076,AAPL,2020-10-07 12:18:00-04:00,114.86,114.91,114.855,114.92,8484
1077,AAPL,2020-10-07 12:19:00-04:00,114.879,114.84,114.835,114.94,6504
1078,AAPL,2020-10-07 12:20:00-04:00,114.85,114.815,114.815,114.87,5408
1079,AAPL,2020-10-07 12:21:00-04:00,114.82,114.841,114.795,114.85,7400
1080,AAPL,2020-10-07 12:22:00-04:00,114.87,114.88,114.84,114.88,3040
1081,AAPL,2020-10-07 12:23:00-04:00,114.87,114.88,114.86,114.91,5025
1082,AAPL,2020-10-07 12:24:00-04:00,114.88,114.87,114.865,114.88,3047
1083,AAPL,2020-10-07 12:25:00-04:00,114.86,114.88,114.855,114.89,4346
1084,AAPL,2020-10-07 12:26:00-04:00,114.88,114.68,114.68,114.89,9879
1085,AAPL,2020-10-07 12:27:00-04:00,114.62,114.43,114.14,114.62,32525
1086,AAPL,2020-10-07 12:28:00-04:00,114.36,114.41,114.26,114.43,9378
1087,AAPL,2020-10-07 12:29:00-04:00,114.38,114.47,114.35,114.53,4424
1088,AAPL,2020-10-07 12:30:00-04:00,114.475,114.64,114.475,114.64,3189
1089,AAPL,2020-10-07 12:31:00-04:00,114.65,114.77,114.65,114.78,4551
1090,AAPL,2020-10-07 12:32:00-04:00,114.74,114.72,114.69,114.76,6603
1091,AAPL,2020-10-07 12:33:00-04:00,114.81,114.7,114.69,114.81,5686
1092,AAPL,2020-10-07 12:34:00-04:00,114.705,114.75,114.69,114.765,2679
1093,AAPL,2020-10-07 12:35:00-04:00,114.75,114.745,114.72,114.75,1784
1094,AAPL,2020-10-07 12:36:00-04:00,114.73,114.69,114.69,114.77,2293
1095,AAPL,2020-10-07 12:37:00-04:00,114.76,114.67,114.6,114.76,4948
1096,AAPL,2020-10-07 12:38:00-04:00,114.661,114.64,114.64,114.71,5006
1097,AAPL,2020-10-07 12:39:00-04:00,114.76,114.72,114.72,114.78,2816
1098,AAPL,2020-10-07 12:40:00-04:00,114.76,114.74,114.71,114.76,2594
1099,AAPL,2020-10-07 12:41:00-04:00,114.715,114.72,114.7,114.75,3158
1100,AAPL,2020-10-07 12:42:00-04:00,114.73,114.705,114.69,114.75,3870
